order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,discount_amount,line_total,payment_method,order_date,order_year,order_month,order_quarter,order_year_month,shipping_status,is_returned,region,state
ORD-110316,CUST-4293,Jennifer Wright,Books,Children'S,719.43,9,0.0,0.0,6474.87,Credit Card,2022-10-10,2022,10,4,2022-10,Shipped,False,East,Michigan
ORD-101281,CUST-1602,Karen Robinson,Books,Non-Fiction,1055.19,4,0.0,0.0,4220.76,Debit Card,2023-02-18,2023,2,1,2023-02,Processing,False,North,Pennsylvania
ORD-114131,CUST-3387,Patricia King,Toys,Puzzles,625.17,4,15.0,375.1,2125.58,Bank Transfer,2022-11-15,2022,11,4,2022-11,Shipped,False,Central,Missouri
ORD-111949,CUST-5258,Lisa Lewis,Beauty,Personal Care,1084.17,8,0.0,0.0,8673.36,Credit Card,2023-07-18,2023,7,3,2023-07,Shipped,False,North,New York
ORD-113631,CUST-2392,James Garcia,Food & Beverage,Organic,184.97,8,0.0,0.0,1479.76,Debit Card,2023-05-17,2023,5,2,2023-05,Processing,False,Central,Missouri
ORD-106584,CUST-3187,William Williams,Home & Garden,Bedding,1005.39,6,0.0,0.0,6032.34,Debit Card,2022-09-13,2022,9,3,2022-09,Shipped,False,East,Ohio
ORD-106388,CUST-2044,Linda Wright,Beauty,Fragrances,423.25,1,0.0,0.0,423.25,Credit Card,2022-12-28,2022,12,4,2022-12,Shipped,False,South,Georgia
ORD-112854,CUST-2012,Anonymous,Toys,Board Games,504.65,2,5.0,50.46,958.84,Bank Transfer,2022-03-09,2022,3,1,2022-03,Processing,False,North,New Jersey
ORD-106630,CUST-3413,Linda Martin,Electronics,Headphones,620.97,4,15.0,372.58,2111.3,Debit Card,2023-06-21,2023,6,2,2023-06,Shipped,False,Central,Kansas
ORD-108778,CUST-1130,Karen Brown,Electronics,Cameras,1160.45,4,10.0,464.18,4177.62,Bank Transfer,2024-02-07,2024,2,1,2024-02,Shipped,False,Central,Missouri
ORD-112721,CUST-2626,Daniel Wright,Books,Comics,131.59,9,0.0,0.0,1184.31,Debit Card,2024-06-12,2024,6,2,2024-06,Returned,True,West,California
ORD-100415,CUST-3500,Jennifer Miller,Books,Academic,675.43,1,0.0,0.0,675.43,Debit Card,2022-01-11,2022,1,1,2022-01,Cancelled,False,West,California
ORD-107590,CUST-3889,Thomas Martin,Toys,Action Figures,741.74,9,0.0,0.0,6675.66,Gift Card,2024-02-26,2024,2,1,2024-02,Delivered,False,South,Virginia
ORD-113527,CUST-3926,Jessica Young,Sports,Cycling,426.65,6,0.0,0.0,2559.9,Bank Transfer,2022-11-23,2022,11,4,2022-11,Shipped,False,West,Arizona
ORD-100710,CUST-3662,Richard Lewis,Home & Garden,Kitchenware,1141.54,8,5.0,456.62,8675.7,Credit Card,2023-04-19,2023,4,2,2023-04,Returned,True,North,New Jersey
ORD-106550,CUST-3826,Mary Taylor,Food & Beverage,Coffee & Tea,504.49,2,0.0,0.0,1008.98,Unknown,2023-10-27,2023,10,4,2023-10,Processing,False,North,Pennsylvania
ORD-103528,CUST-2906,Anonymous,Electronics,Headphones,1451.8,4,15.0,871.08,4936.12,Paypal,2023-11-22,2023,11,4,2023-11,Shipped,False,East,Indiana
ORD-102528,CUST-1374,Betty King,Toys,Dolls,18.25,8,20.0,29.2,116.8,Paypal,2023-10-01,2023,10,4,2023-10,Processing,False,South,Virginia
ORD-112452,CUST-5972,Patricia Miller,Clothing,Women'S Wear,28.05,1,0.0,0.0,28.05,Gift Card,2023-06-05,2023,6,2,2023-06,Delivered,False,Central,Minnesota
ORD-112813,CUST-4106,Ashley Walker,Clothing,Accessories,87.96,2,15.0,26.39,149.53,Gift Card,2024-03-29,2024,3,1,2024-03,Unknown,False,West,Washington
ORD-111746,CUST-3888,Mark Jackson,Electronics,Headphones,13.36,7,0.0,0.0,93.52,Debit Card,2023-02-17,2023,2,1,2023-02,Delivered,False,North,Massachusetts
ORD-102893,CUST-2899,David Brown,Beauty,Haircare,983.7,5,5.0,245.92,4672.58,Credit Card,2022-11-13,2022,11,4,2022-11,Returned,True,West,Washington
ORD-111133,CUST-5091,Anthony Harris,Sports,Fitness Equipment,1019.92,7,0.0,0.0,7139.44,Gift Card,2023-08-15,2023,8,3,2023-08,Delivered,False,South,Florida
ORD-114898,CUST-3111,Anthony Brown,Home & Garden,Lighting,16.56,4,20.0,13.25,52.99,Gift Card,2022-05-24,2022,5,2,2022-05,Cancelled,False,South,North Carolina
ORD-105683,CUST-5110,Ashley Martin,Beauty,Makeup,321.51,2,5.0,32.15,610.87,Bank Transfer,2023-02-24,2023,2,1,2023-02,Processing,False,Central,Colorado
ORD-110308,CUST-4771,John Jackson,Home & Garden,Kitchenware,1362.85,1,5.0,68.14,1294.71,Paypal,2022-03-28,2022,3,1,2022-03,Returned,True,West,Arizona
ORD-104850,CUST-5943,John Anderson,Electronics,Smartphones,1471.98,9,5.0,662.39,12585.43,Paypal,2023-09-18,2023,9,3,2023-09,Processing,False,Central,Minnesota
ORD-104091,CUST-1179,Thomas King,Beauty,Makeup,515.27,8,0.0,0.0,4122.16,Debit Card,2023-06-22,2023,6,2,2023-06,Processing,False,East,Illinois
ORD-112061,CUST-2896,David Walker,Food & Beverage,Snacks,1190.53,8,0.0,0.0,9524.24,Debit Card,2022-07-31,2022,7,3,2022-07,Shipped,False,North,New Jersey
ORD-102888,CUST-2311,Donald Brown,Clothing,Footwear,1217.26,1,0.0,0.0,1217.26,Credit Card,2022-03-24,2022,3,1,2022-03,Cancelled,False,Central,Missouri
ORD-112311,CUST-3286,Sandra Wright,Home & Garden,Kitchenware,1021.11,7,10.0,714.78,6432.99,Paypal,2024-02-28,2024,2,1,2024-02,Processing,False,North,Pennsylvania
ORD-101523,CUST-1628,William Lewis,Books,Non-Fiction,156.62,3,0.0,0.0,469.86,Credit Card,2024-03-07,2024,3,1,2024-03,Processing,False,Central,Colorado
ORD-111626,CUST-3175,Richard Taylor,Clothing,Footwear,1142.03,4,15.0,685.22,3882.9,Credit Card,2023-03-04,2023,3,1,2023-03,Processing,False,South,North Carolina
ORD-114468,CUST-2860,Donald Lewis,Food & Beverage,Supplements,879.72,4,0.0,0.0,3518.88,Gift Card,2024-02-19,2024,2,1,2024-02,Cancelled,False,Central,Kansas
ORD-112421,CUST-5533,Daniel Jones,Beauty,Haircare,654.46,8,10.0,523.57,4712.11,Credit Card,2023-10-17,2023,10,4,2023-10,Processing,False,Central,Iowa
ORD-101406,CUST-5197,Barbara Lewis,Food & Beverage,Organic,1267.03,1,0.0,0.0,1267.03,Gift Card,2023-12-12,2023,12,4,2023-12,Delivered,False,Central,Iowa
ORD-112308,CUST-3460,Patricia Williams,Books,Comics,262.73,8,5.0,105.09,1996.75,Bank Transfer,2024-03-05,2024,3,1,2024-03,Returned,True,West,Washington
ORD-109578,CUST-2159,Nancy Thompson,Electronics,Cameras,741.74,8,10.0,593.39,5340.53,Debit Card,2024-05-10,2024,5,2,2024-05,Processing,False,South,North Carolina
ORD-111162,CUST-3473,Sandra Garcia,Beauty,Skincare,1253.02,7,0.0,0.0,8771.14,Gift Card,2022-01-19,2022,1,1,2022-01,Shipped,False,East,Illinois
ORD-106867,CUST-4712,Emily White,Clothing,Kids' Wear,273.58,2,5.0,27.36,519.8,Credit Card,2023-03-17,2023,3,1,2023-03,Processing,False,North,New Jersey
ORD-106346,CUST-4792,Mary Young,Home & Garden,Kitchenware,414.13,9,0.0,0.0,3727.17,Gift Card,2022-02-01,2022,2,1,2022-02,Processing,False,South,Georgia
ORD-101811,CUST-4490,Emily King,Clothing,Women'S Wear,1147.74,5,15.0,860.8,4877.9,Debit Card,2024-05-01,2024,5,2,2024-05,Processing,False,East,Wisconsin
ORD-111853,CUST-3545,Christopher Robinson,Books,Non-Fiction,1137.7,3,25.0,853.28,2559.82,Gift Card,2023-06-14,2023,6,2,2023-06,Cancelled,False,South,Virginia
ORD-108917,CUST-2022,Sarah Jackson,Clothing,Accessories,1244.63,3,10.0,373.39,3360.5,Credit Card,2022-11-21,2022,11,4,2022-11,Cancelled,False,South,Texas
ORD-114273,CUST-1996,Karen Wright,Toys,Board Games,540.43,7,15.0,567.45,3215.56,Debit Card,2023-04-23,2023,4,2,2023-04,Delivered,False,North,New York
ORD-107111,CUST-3360,Betty Davis,Toys,Action Figures,1377.84,8,5.0,551.14,10471.58,Unknown,2022-03-22,2022,3,1,2022-03,Returned,True,South,Texas
ORD-109180,CUST-3412,Lisa Smith,Electronics,Laptops,646.84,2,0.0,0.0,1293.68,Debit Card,2022-01-02,2022,1,1,2022-01,Delivered,False,East,Ohio
ORD-112425,CUST-3108,Sandra Taylor,Electronics,Headphones,1249.18,4,20.0,999.34,3997.38,Paypal,2023-08-08,2023,8,3,2023-08,Cancelled,False,East,Indiana
ORD-110725,CUST-2458,Jennifer Martin,Beauty,Haircare,594.97,4,0.0,0.0,2379.88,Gift Card,2023-09-18,2023,9,3,2023-09,Cancelled,False,South,Virginia
ORD-113810,CUST-1795,David Robinson,Clothing,Accessories,1209.62,1,20.0,241.92,967.7,Paypal,2022-02-08,2022,2,1,2022-02,Unknown,False,South,Florida
ORD-107514,CUST-3284,Charles Wilson,Electronics,Headphones,916.15,1,5.0,45.81,870.34,Paypal,2023-06-07,2023,6,2,2023-06,Shipped,False,East,Wisconsin
ORD-101486,CUST-2935,Nancy Wright,Books,Children'S,597.28,8,0.0,0.0,4778.24,Paypal,2022-09-16,2022,9,3,2022-09,Shipped,False,North,New York
ORD-111484,CUST-5716,William Martin,Food & Beverage,Coffee & Tea,252.48,1,0.0,0.0,252.48,Gift Card,2024-04-18,2024,4,2,2024-04,Returned,True,Central,Iowa
ORD-109606,CUST-1655,James Johnson,Electronics,Smartphones,1221.67,6,15.0,1099.5,6230.52,Paypal,2024-02-14,2024,2,1,2024-02,Cancelled,False,Central,Missouri
ORD-100774,CUST-2469,Jessica Davis,Clothing,Women'S Wear,1196.96,8,0.0,0.0,9575.68,Bank Transfer,2022-12-08,2022,12,4,2022-12,Returned,True,Central,Colorado
ORD-101631,CUST-4842,Mary Taylor,Food & Beverage,Coffee & Tea,524.62,9,0.0,0.0,4721.58,Bank Transfer,2022-08-09,2022,8,3,2022-08,Returned,True,South,Virginia
ORD-105436,CUST-5574,Ashley Brown,Food & Beverage,Supplements,320.4,8,15.0,384.48,2178.72,Gift Card,2023-04-24,2023,4,2,2023-04,Processing,False,North,New York
ORD-109957,CUST-3764,Karen Walker,Food & Beverage,Supplements,1136.27,6,0.0,0.0,6817.62,Credit Card,2023-07-25,2023,7,3,2023-07,Returned,True,East,Michigan
ORD-100469,CUST-5541,Margaret Lewis,Toys,Stem Toys,1445.02,7,15.0,1517.27,8597.87,Debit Card,2023-05-18,2023,5,2,2023-05,Processing,False,Central,Iowa
ORD-107107,CUST-3129,Jennifer Thompson,Electronics,Headphones,370.89,7,10.0,259.62,2336.61,Credit Card,2022-05-11,2022,5,2,2022-05,Delivered,False,South,Florida
ORD-110109,CUST-1811,Nancy Harris,Food & Beverage,Organic,255.59,6,15.0,230.03,1303.51,Paypal,2022-11-23,2022,11,4,2022-11,Cancelled,False,Central,Minnesota
ORD-109659,CUST-1583,Linda Williams,Sports,Team Sports,1226.8,6,0.0,0.0,7360.8,Gift Card,2023-04-09,2023,4,2,2023-04,Processing,False,North,Massachusetts
ORD-112890,CUST-1762,Donald Garcia,Books,Fiction,991.59,3,5.0,148.74,2826.03,Credit Card,2022-01-30,2022,1,1,2022-01,Delivered,False,East,Indiana
ORD-104901,CUST-3257,Matthew Robinson,Books,Non-Fiction,728.37,8,0.0,0.0,5826.96,Gift Card,2022-07-13,2022,7,3,2022-07,Delivered,False,North,Connecticut
ORD-107176,CUST-2805,Michael Young,Books,Non-Fiction,1487.57,6,0.0,0.0,8925.42,Credit Card,2022-07-19,2022,7,3,2022-07,Delivered,False,South,Georgia
ORD-109975,CUST-3490,Nancy Wright,Clothing,Accessories,283.44,8,0.0,0.0,2267.52,Debit Card,2022-01-24,2022,1,1,2022-01,Delivered,False,North,Massachusetts
ORD-100598,CUST-3753,Anthony Brown,Clothing,Accessories,292.47,1,25.0,73.12,219.35,Paypal,2023-07-19,2023,7,3,2023-07,Returned,True,North,New Jersey
ORD-112250,CUST-3573,Mary Miller,Food & Beverage,Supplements,1003.45,6,0.0,0.0,6020.7,Gift Card,2023-06-10,2023,6,2,2023-06,Returned,True,East,Michigan
ORD-108282,CUST-5053,Ashley Jackson,Food & Beverage,Coffee & Tea,1310.97,1,5.0,65.55,1245.42,Credit Card,2023-03-26,2023,3,1,2023-03,Cancelled,False,Central,Kansas
ORD-107095,CUST-3673,Anonymous,Home & Garden,Lighting,890.76,8,20.0,1425.22,5700.86,Debit Card,2022-04-01,2022,4,2,2022-04,Cancelled,False,West,Oregon
ORD-101905,CUST-4921,Lisa Garcia,Sports,Fitness Equipment,307.71,7,20.0,430.79,1723.18,Paypal,2023-03-16,2023,3,1,2023-03,Processing,False,Central,Minnesota
ORD-110421,CUST-3243,John Miller,Home & Garden,Garden Tools,675.1,8,0.0,0.0,5400.8,Debit Card,2023-01-02,2023,1,1,2023-01,Shipped,False,West,California
ORD-107565,CUST-3482,Sandra Miller,Electronics,Cameras,1341.68,8,0.0,0.0,10733.44,Paypal,2022-10-28,2022,10,4,2022-10,Processing,False,Central,Kansas
ORD-114965,CUST-2158,Patricia Thompson,Food & Beverage,Beverages,1165.29,8,10.0,932.23,8390.09,Paypal,2022-08-20,2022,8,3,2022-08,Shipped,False,East,Indiana
ORD-108149,CUST-2046,Jessica Garcia,Home & Garden,Furniture,382.12,5,0.0,0.0,1910.6,Debit Card,2024-03-26,2024,3,1,2024-03,Cancelled,False,South,Georgia
ORD-105412,CUST-2991,Betty Smith,Home & Garden,Kitchenware,1106.03,1,0.0,0.0,1106.03,Bank Transfer,2023-04-11,2023,4,2,2023-04,Returned,True,North,New York
ORD-109830,CUST-4900,Patricia Harris,Electronics,Headphones,616.97,4,0.0,0.0,2467.88,Bank Transfer,2024-06-05,2024,6,2,2024-06,Delivered,False,South,Virginia
ORD-113015,CUST-4410,Sarah Thompson,Books,Academic,959.92,3,15.0,431.96,2447.8,Debit Card,2023-04-18,2023,4,2,2023-04,Shipped,False,South,Georgia
ORD-112033,CUST-4227,Jennifer Martin,Electronics,Tablets,818.12,7,15.0,859.03,4867.81,Paypal,2023-03-06,2023,3,1,2023-03,Cancelled,False,South,Texas
ORD-104554,CUST-1138,Susan Jackson,Electronics,Tablets,690.49,5,10.0,345.24,3107.21,Gift Card,2022-06-27,2022,6,2,2022-06,Delivered,False,Central,Kansas
ORD-106929,CUST-2801,Karen Garcia,Toys,Action Figures,959.02,7,0.0,0.0,6713.14,Paypal,2023-10-20,2023,10,4,2023-10,Shipped,False,South,Georgia
ORD-105800,CUST-5106,Karen King,Electronics,Headphones,452.64,8,0.0,0.0,3621.12,Credit Card,2023-04-06,2023,4,2,2023-04,Cancelled,False,South,Texas
ORD-109878,CUST-4088,Sandra King,Toys,Puzzles,1082.39,4,5.0,216.48,4113.08,Bank Transfer,2022-10-31,2022,10,4,2022-10,Shipped,False,Central,Minnesota
ORD-110027,CUST-1676,Nancy Anderson,Books,Non-Fiction,1339.73,1,0.0,0.0,1339.73,Gift Card,2023-03-25,2023,3,1,2023-03,Processing,False,South,Georgia
ORD-107775,CUST-5913,Barbara White,Sports,Outdoor Gear,43.48,4,0.0,0.0,173.92,Bank Transfer,2024-01-07,2024,1,1,2024-01,Cancelled,False,West,Oregon
ORD-111200,CUST-1816,Sandra Davis,Home & Garden,Kitchenware,344.59,1,10.0,34.46,310.13,Bank Transfer,2023-06-23,2023,6,2,2023-06,Shipped,False,Central,Colorado
ORD-107335,CUST-4972,Nancy Wilson,Clothing,Footwear,354.92,5,0.0,0.0,1774.6,Paypal,2024-06-27,2024,6,2,2024-06,Delivered,False,Central,Colorado
ORD-108629,CUST-4898,Barbara Jones,Toys,Action Figures,1031.7,3,10.0,309.51,2785.59,Bank Transfer,2024-06-12,2024,6,2,2024-06,Unknown,False,South,Texas
ORD-109000,CUST-1447,Mary Lewis,Sports,Cycling,1370.8,2,0.0,0.0,2741.6,Gift Card,2022-01-31,2022,1,1,2022-01,Returned,True,North,Pennsylvania
ORD-102837,CUST-1086,Charles Taylor,Toys,Puzzles,72.14,2,0.0,0.0,144.28,Paypal,2023-07-28,2023,7,3,2023-07,Cancelled,False,West,Washington
ORD-106497,CUST-1289,Emily Brown,Electronics,Cameras,43.63,3,0.0,0.0,130.89,Credit Card,2022-02-23,2022,2,1,2022-02,Returned,True,Central,Kansas
ORD-107748,CUST-2441,James Harris,Toys,Action Figures,457.45,3,0.0,0.0,1372.35,Credit Card,2022-03-14,2022,3,1,2022-03,Shipped,False,North,New Jersey
ORD-103218,CUST-2767,Jennifer Robinson,Home & Garden,Lighting,1079.52,9,0.0,0.0,9715.68,Gift Card,2022-12-24,2022,12,4,2022-12,Cancelled,False,East,Illinois
ORD-103573,CUST-2453,Lisa Taylor,Food & Beverage,Organic,1484.23,8,0.0,0.0,11873.84,Debit Card,2023-04-23,2023,4,2,2023-04,Shipped,False,East,Illinois
ORD-103132,CUST-3814,Emily Davis,Food & Beverage,Beverages,1399.4,3,5.0,209.91,3988.29,Gift Card,2022-04-04,2022,4,2,2022-04,Returned,True,West,Washington
ORD-106459,CUST-1310,Jessica Jones,Electronics,Laptops,524.2,6,0.0,0.0,3145.2,Paypal,2022-01-19,2022,1,1,2022-01,Cancelled,False,South,Texas
ORD-103520,CUST-2794,Sandra Walker,Sports,Team Sports,347.9,5,15.0,260.92,1478.58,Paypal,2023-09-10,2023,9,3,2023-09,Delivered,False,South,Georgia
ORD-111461,CUST-3603,Betty Smith,Toys,Board Games,126.38,7,0.0,0.0,884.66,Gift Card,2023-06-20,2023,6,2,2023-06,Returned,True,East,Michigan
ORD-102588,CUST-3250,Michael Johnson,Toys,Dolls,366.69,4,0.0,0.0,1466.76,Credit Card,2024-06-17,2024,6,2,2024-06,Returned,True,West,Oregon
ORD-109704,CUST-3071,David King,Sports,Fitness Equipment,741.74,7,0.0,0.0,5192.18,Gift Card,2023-09-16,2023,9,3,2023-09,Returned,True,South,North Carolina
ORD-104981,CUST-1562,Mary Wright,Toys,Action Figures,367.32,2,0.0,0.0,734.64,Gift Card,2022-11-30,2022,11,4,2022-11,Returned,True,West,Washington
ORD-103353,CUST-2908,Daniel Brown,Electronics,Headphones,763.05,1,0.0,0.0,763.05,Gift Card,2023-07-26,2023,7,3,2023-07,Delivered,False,Central,Iowa
ORD-104308,CUST-5033,Susan Miller,Toys,Dolls,1243.84,1,10.0,124.38,1119.46,Bank Transfer,2022-07-18,2022,7,3,2022-07,Processing,False,Central,Kansas
ORD-101758,CUST-2493,Mark King,Clothing,Men'S Wear,169.06,3,0.0,0.0,507.18,Bank Transfer,2022-03-02,2022,3,1,2022-03,Returned,True,West,Washington
ORD-111734,CUST-3495,James Wright,Toys,Stem Toys,676.78,4,0.0,0.0,2707.12,Bank Transfer,2024-02-06,2024,2,1,2024-02,Returned,True,South,Florida
ORD-114020,CUST-5345,David Young,Clothing,Men'S Wear,1230.06,8,0.0,0.0,9840.48,Debit Card,2022-10-09,2022,10,4,2022-10,Delivered,False,North,Connecticut
ORD-100852,CUST-3167,Matthew Jones,Sports,Outdoor Gear,318.81,9,20.0,573.86,2295.43,Paypal,2023-12-17,2023,12,4,2023-12,Shipped,False,West,Nevada
ORD-101494,CUST-1617,Daniel Miller,Food & Beverage,Snacks,907.16,8,0.0,0.0,7257.28,Gift Card,2024-01-18,2024,1,1,2024-01,Delivered,False,Central,Minnesota
ORD-108537,CUST-4971,Karen Walker,Home & Garden,Bedding,1331.91,3,0.0,0.0,3995.73,Gift Card,2023-01-01,2023,1,1,2023-01,Shipped,False,West,Nevada
ORD-114129,CUST-5560,Jennifer Jones,Beauty,Haircare,423.58,3,0.0,0.0,1270.74,Credit Card,2023-12-05,2023,12,4,2023-12,Cancelled,False,West,Oregon
ORD-102464,CUST-4793,Sandra Williams,Food & Beverage,Snacks,932.89,2,0.0,0.0,1865.78,Gift Card,2023-05-01,2023,5,2,2023-05,Cancelled,False,North,Connecticut
ORD-113430,CUST-2539,Robert Young,Books,Academic,166.32,8,0.0,0.0,1330.56,Credit Card,2024-04-16,2024,4,2,2024-04,Delivered,False,East,Illinois
ORD-106205,CUST-1948,William Taylor,Beauty,Personal Care,1422.05,2,10.0,284.41,2559.69,Paypal,2023-04-22,2023,4,2,2023-04,Shipped,False,North,New Jersey
ORD-109173,CUST-2471,Mary Lewis,Electronics,Laptops,118.77,9,0.0,0.0,1068.93,Paypal,2023-05-22,2023,5,2,2023-05,Delivered,False,Central,Missouri
ORD-107958,CUST-5562,Lisa Lewis,Books,Academic,229.71,6,25.0,344.56,1033.7,Debit Card,2022-05-04,2022,5,2,2022-05,Cancelled,False,Central,Missouri
ORD-107092,CUST-4372,Lisa Thomas,Toys,Stem Toys,1035.47,6,0.0,0.0,6212.82,Bank Transfer,2023-12-19,2023,12,4,2023-12,Delivered,False,East,Indiana
ORD-106561,CUST-5362,Anthony King,Books,Fiction,488.67,6,10.0,293.2,2638.82,Gift Card,2022-10-02,2022,10,4,2022-10,Returned,True,North,Massachusetts
ORD-107499,CUST-2005,Patricia Williams,Books,Non-Fiction,1004.79,5,5.0,251.2,4772.75,Credit Card,2024-06-02,2024,6,2,2024-06,Returned,True,West,Oregon
ORD-111877,CUST-2135,Jennifer Harris,Sports,Team Sports,642.88,6,0.0,0.0,3857.28,Debit Card,2023-11-17,2023,11,4,2023-11,Delivered,False,North,Pennsylvania
ORD-111790,CUST-2007,Jennifer Wright,Food & Beverage,Organic,1228.23,6,25.0,1842.34,5527.04,Credit Card,2022-11-27,2022,11,4,2022-11,Unknown,False,East,Michigan
ORD-106335,CUST-5646,Linda Allen,Food & Beverage,Organic,741.74,4,0.0,0.0,2966.96,Credit Card,2023-04-24,2023,4,2,2023-04,Shipped,False,Central,Iowa
ORD-100500,CUST-3542,Matthew Smith,Books,Children'S,1048.75,1,0.0,0.0,1048.75,Credit Card,2024-04-20,2024,4,2,2024-04,Shipped,False,West,Washington
ORD-114024,CUST-5993,Emily Young,Electronics,Tablets,880.34,4,25.0,880.34,2641.02,Debit Card,2024-03-21,2024,3,1,2024-03,Delivered,False,North,Pennsylvania
ORD-105107,CUST-3962,Lisa Johnson,Electronics,Smartphones,153.74,5,10.0,76.87,691.83,Credit Card,2022-08-01,2022,8,3,2022-08,Shipped,False,Central,Iowa
ORD-110987,CUST-1770,Jessica Davis,Sports,Fitness Equipment,69.31,1,5.0,3.47,65.84,Bank Transfer,2024-04-05,2024,4,2,2024-04,Returned,True,North,New York
ORD-101046,CUST-1806,Betty King,Beauty,Personal Care,353.27,1,5.0,17.66,335.61,Bank Transfer,2022-04-17,2022,4,2,2022-04,Returned,True,West,Washington
ORD-108972,CUST-2127,Mark Lewis,Toys,Puzzles,416.09,7,0.0,0.0,2912.63,Bank Transfer,2022-04-08,2022,4,2,2022-04,Shipped,False,North,New Jersey
ORD-102633,CUST-2882,Daniel Harris,Sports,Water Sports,254.59,1,0.0,0.0,254.59,Credit Card,2023-01-26,2023,1,1,2023-01,Processing,False,South,North Carolina
ORD-110099,CUST-2145,Jessica Young,Books,Children'S,256.37,1,20.0,51.27,205.1,Paypal,2024-06-02,2024,6,2,2024-06,Cancelled,False,Central,Colorado
ORD-109511,CUST-3720,James King,Clothing,Footwear,800.8,8,5.0,320.32,6086.08,Paypal,2022-07-11,2022,7,3,2022-07,Shipped,False,West,Washington
ORD-108166,CUST-4806,Jennifer Wilson,Sports,Cycling,83.14,3,0.0,0.0,249.42,Bank Transfer,2024-03-28,2024,3,1,2024-03,Returned,True,South,Virginia
ORD-104791,CUST-2103,Charles White,Toys,Dolls,1430.34,1,0.0,0.0,1430.34,Gift Card,2022-08-23,2022,8,3,2022-08,Cancelled,False,East,Illinois
ORD-105250,CUST-2397,Robert Young,Sports,Fitness Equipment,582.15,5,0.0,0.0,2910.75,Debit Card,2023-04-04,2023,4,2,2023-04,Processing,False,Central,Minnesota
ORD-109082,CUST-4553,Patricia Garcia,Clothing,Kids' Wear,741.74,2,10.0,148.35,1335.13,Unknown,2023-02-01,2023,2,1,2023-02,Unknown,False,South,North Carolina
ORD-113537,CUST-2184,Joseph Jackson,Beauty,Fragrances,1200.92,8,0.0,0.0,9607.36,Debit Card,2024-06-18,2024,6,2,2024-06,Processing,False,Central,Colorado
ORD-114915,CUST-5653,Jennifer Wilson,Toys,Board Games,181.89,4,0.0,0.0,727.56,Unknown,2024-02-28,2024,2,1,2024-02,Processing,False,East,Ohio
ORD-100777,CUST-5375,Donald Harris,Books,Fiction,1084.77,9,0.0,0.0,9762.93,Bank Transfer,2022-07-15,2022,7,3,2022-07,Processing,False,East,Indiana
ORD-112848,CUST-3469,Linda Brown,Clothing,Accessories,130.43,4,20.0,104.34,417.38,Credit Card,2023-01-16,2023,1,1,2023-01,Processing,False,South,Florida
ORD-109948,CUST-1430,Sarah King,Sports,Outdoor Gear,769.6,6,0.0,0.0,4617.6,Paypal,2022-05-20,2022,5,2,2022-05,Shipped,False,South,Florida
ORD-104860,CUST-2879,Ashley Garcia,Toys,Action Figures,940.02,6,20.0,1128.02,4512.1,Unknown,2022-03-19,2022,3,1,2022-03,Shipped,False,North,Pennsylvania
ORD-104019,CUST-4352,Linda Thompson,Beauty,Makeup,348.84,4,0.0,0.0,1395.36,Paypal,2022-12-06,2022,12,4,2022-12,Shipped,False,South,Texas
ORD-101194,CUST-2265,Sandra Miller,Food & Beverage,Supplements,73.38,2,0.0,0.0,146.76,Credit Card,2022-06-12,2022,6,2,2022-06,Shipped,False,Central,Minnesota
ORD-110318,CUST-1072,Nancy Garcia,Toys,Puzzles,1059.87,2,10.0,211.97,1907.77,Debit Card,2022-12-21,2022,12,4,2022-12,Delivered,False,East,Wisconsin
ORD-100051,CUST-3962,Charles Taylor,Food & Beverage,Organic,1163.82,2,10.0,232.76,2094.88,Credit Card,2024-03-05,2024,3,1,2024-03,Unknown,False,West,Washington
ORD-104702,CUST-1086,Charles Anderson,Food & Beverage,Coffee & Tea,996.4,6,0.0,0.0,5978.4,Debit Card,2023-03-21,2023,3,1,2023-03,Cancelled,False,North,New Jersey
ORD-102304,CUST-5962,Margaret Garcia,Food & Beverage,Supplements,1397.97,4,0.0,0.0,5591.88,Credit Card,2024-06-01,2024,6,2,2024-06,Processing,False,East,Illinois
