order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,payment_method,order_date,shipping_status,region,state
ORD-101483,CUST-3862,Michael Thomas,Books,Children's,13.61,5,20,Gift Card,07/13/2023,shipped,North,New York
ORD-108528,CUST-5086,Anthony Jones,Electronics,Tablets,1021.67,3,0,CREDIT CARD,31-Oct-2023,Delivered,Central,Colorado
ORD-111491,CUST-5370,Karen Allen,home & garden,Furniture,444.05,2,0,Debit Card,03/28/2022,Returned,North,New Jersey
ORD-107726,CUST-4324,Matthew Miller,Home & Garden,Bedding,148.71,5,0,bank transfer,06/01/2023,Processing,West,Oregon
ORD-113397,CUST-2988,Daniel Davis,Sports,Outdoor Gear,724.2,1,25,gift card,17-May-2024,Cancelled,South,Florida
ORD-108977,CUST-5788,Michael Martin,Books,Fiction,1082.05,3,5,Debit Card,12/13/2022,delivered,South,Florida
ORD-110360,CUST-3713,Donald Miller,Sports,Outdoor Gear,1320.8,7,,bank transfer,04/24/2023,Cancelled,South,Georgia
ORD-103532,CUST-2975,William Smith,Books,Comics,492.75,,20,Debit Card,01/18/2024,SHIPPED,West,Arizona
ORD-114782,CUST-3622,Charles Wright,ELECTRONICS,Cameras,1319.95,6,0,Credit Card,04/20/2024,delivered,Central,Minnesota
ORD-112510,CUST-1945,Michael Jones,food & beverage,Snacks,485.42,3,0,Credit Card,2022-01-04,delivered,East,Illinois
ORD-108952,CUST-3688,Matthew King,Clothing,Kids' Wear,12.96,,5,Gift Card,2022-07-22,Cancelled,Central,Kansas
ORD-108366,CUST-3962,William Miller,food & beverage,Supplements,673.76,8,0,Credit Card,30-Jul-2023,Delivered,East,Ohio
ORD-111129,CUST-1116,Charles Anderson,Sports,Water Sports,1277.67,8,10,PayPal,13-Apr-2023,Shipped,North,Connecticut
ORD-102039,CUST-4530,Daniel Garcia,electronics,Cameras,380.2,7,0,Credit Card,05-Jun-2023,processing,West,Arizona
ORD-103143,CUST-3566,Mark King,Beauty,Makeup,809.81,3,0,Debit Card,04-Jul-2023,Shipped,East,Wisconsin
ORD-108067,CUST-2259,Daniel King,sports,Fitness Equipment,503.38,5,0,Gift Card,2022-05-03,Cancelled,East,Ohio
ORD-114499,CUST-3970,Patricia Allen,Clothing,Men's Wear,679.55,2,0,PayPal,2022-01-31,Processing,South,Georgia
ORD-113982,CUST-5212,Donald Harris,Food & Beverage,Organic,391.47,5,,PayPal,26-Sep-2022,Processing,South,Virginia
ORD-111169,CUST-4361,Daniel Smith,BOOKS,Academic,133.53,5,10,Bank Transfer,2022-03-06,Returned,East,Michigan
ORD-114994,CUST-4311,Richard White,Food & Beverage,Organic,1138.67,8,0,  Gift Card  ,2024-05-23,Shipped,South,Virginia
ORD-101858,CUST-5241,Thomas Jackson,  Books  ,Non-Fiction,1263.79,9,0,  Gift Card  ,10/30/2022,cancelled,North,Massachusetts
ORD-107375,CUST-2719,Lisa Thomas,Beauty,Personal Care,122.65,6,0,Debit Card,12/19/2022,Delivered,South,Texas
ORD-100247,CUST-1802,Christopher Walker,  Sports  ,Fitness Equipment,1450.15,3,10,Gift Card,05/04/2024,Delivered,East,Ohio
ORD-106551,CUST-1445,Anthony Walker,food & beverage,Supplements,785.14,5,10,Gift Card,16-Mar-2024,Cancelled,West,California
ORD-105681,CUST-1696,Joseph Brown,home & garden,Bedding,,3,0,Credit Card,29-Oct-2023,Shipped,North,New York
ORD-109322,CUST-5945,John Martin,CLOTHING,Women's Wear,926.26,8,0,PayPal,05/07/2024,Processing,East,Ohio
ORD-103705,CUST-4934,Anthony Harris,Electronics,Laptops,1327.86,7,0,paypal,2023-10-19,Processing,West,Oregon
ORD-104608,CUST-2808,Michael Brown,Electronics,Headphones,1434.66,8,15,Bank Transfer,2023-07-07,Cancelled,West,California
ORD-102459,CUST-4879,Daniel Harris,TOYS,Action Figures,605.66,1,10,BANK TRANSFER,10-Dec-2023,returned,Central,Iowa
ORD-113842,CUST-4603,Ashley Williams,Home & Garden,Garden Tools,422.2,9,5,  Debit Card  ,2022-01-09,Delivered,South,Georgia
ORD-107058,CUST-2542,Michael Jones,Books,Comics,,6,10,Gift Card,11-Aug-2022,Cancelled,West,Arizona
ORD-108773,CUST-3798,Joseph Anderson,BEAUTY,Personal Care,,,0,Bank Transfer,05/16/2023,Shipped,East,Wisconsin
ORD-107908,CUST-4014,Emily White,Toys,Puzzles,595.19,9,20,Credit Card,2022-02-25,Returned,Central,Kansas
ORD-106367,CUST-2201,Patricia Jones,books,Academic,250.58,3,10,Gift Card,10/22/2023,Processing,West,Washington
ORD-105183,CUST-3331,James Anderson,Home & Garden,Kitchenware,1403.41,7,0,debit card,27-Jul-2022,cancelled,Central,Iowa
ORD-113605,CUST-1148,Charles Garcia,Toys,Puzzles,226.19,5,10,DEBIT CARD,2024-03-06,Processing,West,California
ORD-114910,CUST-1038,,Clothing,Women's Wear,390.06,2,0,Debit Card,2023-08-03,Processing,South,Georgia
ORD-113894,CUST-5086,,Books,Comics,831.66,5,0,paypal,09/29/2022,Processing,Central,Iowa
ORD-108821,CUST-1301,James Jones,FOOD & BEVERAGE,Organic,1489.24,8,20,GIFT CARD,06/29/2024,Returned,East,Illinois
ORD-100872,CUST-3491,Jessica White,Toys,Board Games,967.78,4,5,Bank Transfer,09-Jun-2024,Processing,West,Nevada
ORD-106387,CUST-4311,William Taylor,Food & Beverage,Supplements,1115.24,4,0,Credit Card,2024-01-06,Shipped,West,Oregon
ORD-109450,CUST-2954,Mary Williams,Sports,Fitness Equipment,675.57,9,,Credit Card,2024-04-03,Cancelled,South,Texas
ORD-104442,CUST-1977,Linda Lewis,Electronics,Cameras,340.86,1,5,,03-Feb-2024,Cancelled,South,Florida
ORD-100135,CUST-2295,Anthony Johnson,Beauty,Fragrances,488.19,3,5,PAYPAL,2023-07-24,CANCELLED,South,Georgia
ORD-109939,CUST-2767,Donald Smith,Books,Comics,1125.08,8,5,Debit Card,2022-07-02,returned,West,Arizona
ORD-107749,CUST-1345,Donald Young,Sports,Water Sports,995.25,8,25,DEBIT CARD,2023-05-24,Shipped,North,New Jersey
ORD-105234,CUST-4252,Mary Harris,Food & Beverage,Coffee & Tea,759.43,4,0,Debit Card,20-Jun-2023,Cancelled,West,Oregon
ORD-103154,CUST-5999,,Food & Beverage,Coffee & Tea,666.61,9,25,PayPal,11/04/2023,Cancelled,Central,Colorado
ORD-101043,CUST-2863,Richard Wright,Food & Beverage,Snacks,940.71,1,0,Bank Transfer,11-Aug-2023,Processing,South,Florida
ORD-108816,CUST-3483,Christopher Jones,clothing,Footwear,881.34,1,0,PayPal,20-Oct-2022,Cancelled,Central,Iowa
ORD-101085,CUST-4618,Sarah Martin,  Food & Beverage  ,Supplements,703.77,9,0,Bank Transfer,22-Mar-2023,Cancelled,Central,Kansas
ORD-106631,CUST-4825,Daniel Thompson,Toys,Puzzles,211.9,7,0,DEBIT CARD,01/18/2023,Returned,West,Arizona
ORD-114835,CUST-4703,Matthew White,Home & Garden,Kitchenware,654.73,5,,Bank Transfer,2022-02-04,Shipped,North,Connecticut
ORD-103795,CUST-1921,Charles Anderson,home & garden,Lighting,989.78,3,0,Debit Card,2023-09-01,Shipped,West,California
ORD-103689,CUST-3436,Mary Harris,Electronics,Tablets,33.64,9,0,Bank Transfer,30-Jun-2023,Delivered,Central,Colorado
ORD-113904,CUST-1809,Emily Allen,Beauty,Skincare,776.03,3,5,Debit Card,18-Apr-2023,CANCELLED,South,North Carolina
ORD-101351,CUST-3868,Michael White,Home & Garden,Kitchenware,870.12,7,5,DEBIT CARD,09/18/2022,Returned,West,California
ORD-112077,CUST-2425,Barbara Jackson,Clothing,Men's Wear,824.07,4,5,BANK TRANSFER,06-Aug-2022,Delivered,South,Texas
ORD-113709,CUST-1805,Donald Johnson,Books,Non-Fiction,1195.89,9,25,Bank Transfer,23-Oct-2022,Cancelled,South,North Carolina
ORD-104087,CUST-2871,Betty Williams,Food & Beverage,Organic,910.97,5,0,,08/28/2022,SHIPPED,Central,Minnesota
ORD-102126,CUST-1155,Patricia Harris,Beauty,Personal Care,953.83,2,20,Bank Transfer,30-Jan-2024,Shipped,West,Arizona
ORD-110580,CUST-5379,Christopher Robinson,Home & Garden,Kitchenware,617.71,7,0,Gift Card,12-Feb-2022,Processing,West,Arizona
ORD-100274,CUST-1479,Emily Thomas,Toys,Puzzles,769.46,3,5,Gift Card,12/09/2022,Returned,South,Georgia
ORD-103522,CUST-3301,Christopher White,Toys,Dolls,406.5,9,5,Bank Transfer,2023-11-30,Returned,North,Connecticut
ORD-107512,CUST-4969,Michael Jackson,Books,Non-Fiction,38.74,2,,Gift Card,2023-10-11,Returned,North,Massachusetts
ORD-101147,CUST-1616,Thomas Jackson,Electronics,Laptops,989.39,5,0,GIFT CARD,03/30/2023,  Processing  ,North,Massachusetts
ORD-109930,CUST-1281,Ashley Jones,Food & Beverage,Snacks,1235.72,6,0,,2022-05-06,Returned,North,New Jersey
ORD-103752,CUST-4889,Mark Wright,Toys,Board Games,474.25,,15,Gift Card,16-Jan-2024,Delivered,Central,Iowa
ORD-113488,CUST-1655,David Jones,Toys,Dolls,359.78,1,25,Gift Card,2024-03-23,RETURNED,North,Connecticut
ORD-103482,CUST-2533,Joseph Lewis,Beauty,Personal Care,419.13,5,0,,12-Feb-2023,Delivered,West,Washington
ORD-106084,CUST-5066,Anthony Jones,Books,Fiction,368.98,3,15,Credit Card,2024-02-07,Cancelled,Central,Missouri
ORD-106804,CUST-1333,Margaret Allen,Sports,Fitness Equipment,652.71,5,,Bank Transfer,2023-06-25,,West,Washington
ORD-104280,CUST-5164,Ashley Davis,Home & Garden,Bedding,248.18,5,15,PayPal,29-Apr-2022,,South,Virginia
ORD-101904,CUST-4261,,home & garden,Lighting,,8,0,DEBIT CARD,21-Dec-2023,Shipped,East,Michigan
ORD-100833,CUST-2286,Linda Harris,Home & Garden,Garden Tools,268.7,6,0,paypal,10-Jul-2023,Delivered,South,Florida
ORD-106133,CUST-4773,Margaret Miller,Sports,Cycling,120.84,2,10,DEBIT CARD,04/03/2022,processing,Central,Kansas
ORD-110317,CUST-3904,James Davis,Beauty,Fragrances,339.12,9,0,PayPal,2024-06-13,Delivered,Central,Iowa
ORD-114010,CUST-5412,Ashley Garcia,  Home & Garden  ,Garden Tools,1247.47,1,10,  Debit Card  ,2022-08-03,Processing,Central,Colorado
ORD-103297,CUST-1021,Ashley Wright,Sports,Team Sports,115.79,7,0,DEBIT CARD,2022-08-16,Cancelled,Central,Minnesota
ORD-113294,CUST-2527,Charles Taylor,Electronics,Cameras,489.16,4,10,Debit Card,05/01/2022,delivered,East,Ohio
ORD-101175,CUST-3475,Robert Brown,Books,Non-Fiction,812.28,9,0,DEBIT CARD,06-Dec-2023,  Processing  ,North,New Jersey
ORD-106803,CUST-5767,Barbara Smith,Sports,Fitness Equipment,699.2,9,,Bank Transfer,30-Oct-2023,Processing,North,Massachusetts
ORD-114834,CUST-2762,Betty Walker,Books,Fiction,1053.89,8,5,Debit Card,19-Mar-2022,Returned,West,Arizona
ORD-109236,CUST-5574,James King,Beauty,Makeup,33.23,4,0,PayPal,25-Jan-2023,DELIVERED,West,Arizona
ORD-104245,CUST-1613,Jennifer Brown,Beauty,Makeup,1402.42,2,5,Bank Transfer,2023-03-25,Processing,South,Georgia
ORD-109178,CUST-3941,Matthew Young,Books,Academic,846.87,7,0,BANK TRANSFER,04/18/2022,Shipped,North,New Jersey
ORD-102554,CUST-3885,Michael Jones,Books,Fiction,113.11,6,10,Credit Card,06/10/2023,shipped,South,Florida
ORD-109785,CUST-3760,John Martin,Beauty,Haircare,1153.76,9,25,DEBIT CARD,04-Sep-2022,Delivered,North,Connecticut
ORD-109048,CUST-2592,Sarah Jones,CLOTHING,Accessories,1429.92,8,5,Bank Transfer,2023-01-09,Shipped,Central,Iowa
ORD-107981,CUST-2391,Mary Martin,Clothing,Women's Wear,320.46,,0,BANK TRANSFER,01/22/2022,Shipped,South,Georgia
ORD-108484,CUST-3776,Linda Williams,Electronics,Smartphones,1082.28,6,,GIFT CARD,2024-05-04,Delivered,Central,Kansas
ORD-111920,CUST-1797,Robert Jones,Clothing,Footwear,1235.43,9,0,PayPal,05/07/2023,delivered,South,Texas
ORD-101197,CUST-5008,William Jackson,Books,Comics,1453.47,4,10,Gift Card,2022-02-04,CANCELLED,East,Wisconsin
ORD-100429,CUST-3712,Mary Allen,Books,Fiction,180.02,5,15,Credit Card,2024-05-30,CANCELLED,North,Massachusetts
ORD-107286,CUST-3112,Mark Brown,Food & Beverage,Coffee & Tea,,8,,BANK TRANSFER,28-May-2022,Shipped,South,Georgia
ORD-112160,CUST-1908,Barbara Harris,Beauty,Haircare,568.35,9,0,  Debit Card  ,04/16/2023,Returned,West,California
ORD-112826,CUST-5388,Linda Jackson,Electronics,Headphones,1148.02,5,0,PayPal,08/31/2022,cancelled,West,Arizona
ORD-113376,CUST-2512,Sandra Davis,Sports,Water Sports,1349.51,4,20,Gift Card,22-Sep-2023,Returned,South,Georgia
ORD-107890,CUST-5672,Mark Anderson,Clothing,Accessories,229.99,6,0,PayPal,2024-05-16,Returned,North,Connecticut
ORD-103210,CUST-2415,Robert Garcia,Clothing,Women's Wear,244.75,5,5,Debit Card,2022-11-26,Cancelled,North,Massachusetts
ORD-103995,CUST-4044,,Electronics,Cameras,665.95,2,15,Debit Card,19-Apr-2022,Shipped,South,North Carolina
ORD-112246,CUST-4592,Christopher Lewis,Toys,Puzzles,54.6,4,5,Gift Card,2022-09-19,Processing,West,California
ORD-114133,CUST-2150,Donald White,food & beverage,Organic,703.43,1,0,PayPal,2022-08-19,Returned,East,Wisconsin
ORD-104045,CUST-4910,Mark Harris,Toys,Action Figures,644.09,3,20,bank transfer,06/08/2024,Cancelled,South,North Carolina
ORD-101964,CUST-1248,Margaret Thompson,CLOTHING,Kids' Wear,859.95,2,5,GIFT CARD,13-Mar-2024,processing,East,Wisconsin
ORD-107700,CUST-4828,Betty Williams,Food & Beverage,Organic,1495.04,1,10,Credit Card,07-Sep-2023,Cancelled,Central,Missouri
ORD-107341,CUST-2266,Daniel Wright,Clothing,Women's Wear,597.43,8,0,Bank Transfer,2022-12-04,Returned,West,Oregon
ORD-109219,CUST-2719,Margaret Garcia,HOME & GARDEN,Bedding,195.61,7,20,Debit Card,2022-03-05,RETURNED,South,Texas
ORD-104256,CUST-4303,Christopher Davis,Food & Beverage,Coffee & Tea,1496.64,6,5,PayPal,01-Sep-2023,Cancelled,South,Georgia
ORD-111520,CUST-1085,William Wright,Home & Garden,Kitchenware,1030.35,7,0,PayPal,2022-04-16,Processing,East,Illinois
ORD-100299,CUST-5870,Betty Smith,Electronics,Headphones,132.59,3,20,Bank Transfer,29-Mar-2022,Delivered,East,Michigan
ORD-102109,CUST-4887,Ashley Brown,Books,Academic,1475.36,1,5,DEBIT CARD,2022-12-07,Delivered,North,New York
ORD-108390,CUST-4050,Mark Young,Electronics,Smartphones,910.99,4,0,Debit Card,06-Aug-2022,Processing,South,Virginia
ORD-104187,CUST-3807,Linda Robinson,Electronics,Cameras,869.85,3,15,  Credit Card  ,11-Jun-2024,PROCESSING,West,Oregon
ORD-104304,CUST-4062,Sarah Thompson,Books,Fiction,1243.52,2,,credit card,12-Jul-2023,Returned,Central,Iowa
ORD-113766,CUST-2304,Betty Johnson,Electronics,Headphones,,9,0,Gift Card,15-Mar-2022,Delivered,Central,Missouri
ORD-111931,CUST-5229,Nancy Wright,Electronics,Smartphones,850.52,3,5,Credit Card,2022-11-17,  Cancelled  ,North,New Jersey
ORD-110059,CUST-1523,Christopher Allen,beauty,Makeup,478.49,1,0,Bank Transfer,2022-10-06,,Central,Iowa
ORD-112423,CUST-1498,Nancy Walker,BEAUTY,Haircare,701.62,3,0,Bank Transfer,2023-05-10,Shipped,North,New Jersey
ORD-103728,CUST-4651,Richard Allen,Clothing,Women's Wear,248.37,9,20,,17-May-2024,Processing,East,Indiana
ORD-111091,CUST-2161,Thomas Wright,Beauty,Haircare,1192.86,2,15,paypal,2022-07-10,Returned,West,California
ORD-114661,CUST-1809,Thomas Wright,Books,Children's,1184.56,9,0,Credit Card,2024-01-25,processing,South,Texas
ORD-101190,CUST-4039,James Allen,Food & Beverage,Supplements,105.69,3,5,Gift Card,15-Dec-2023,Cancelled,West,Arizona
ORD-107652,CUST-3976,Ashley Wright,Home & Garden,Kitchenware,114.5,3,10,debit card,04-Feb-2024,Delivered,West,Washington
ORD-103813,CUST-5686,Susan Robinson,BEAUTY,Makeup,922.89,9,5,Credit Card,2023-04-23,Returned,South,Texas
ORD-111427,CUST-3930,Ashley Smith,Beauty,Haircare,1012.2,4,15,PAYPAL,2022-12-28,Delivered,West,Oregon
ORD-100119,CUST-1520,Anthony Harris,Food & Beverage,Organic,811.32,8,25,BANK TRANSFER,12-Oct-2023,Delivered,East,Wisconsin
ORD-108793,CUST-5412,John Jones,Books,Children's,1076.36,1,5,Bank Transfer,2022-12-27,Cancelled,East,Michigan
ORD-107406,CUST-1239,,Books,Children's,1006.07,1,20,  Bank Transfer  ,27-Feb-2022,PROCESSING,North,Pennsylvania
ORD-113466,CUST-1094,Betty Jackson,books,Non-Fiction,797.2,8,10,PayPal,21-May-2022,Shipped,West,Arizona
ORD-112485,CUST-5124,Ashley Walker,Beauty,Makeup,321.24,4,0,Bank Transfer,04-Feb-2022,Shipped,East,Michigan
ORD-101723,CUST-5674,Patricia Wright,Electronics,Laptops,156.06,5,10,Credit Card,08/23/2022,  Delivered  ,South,Florida
ORD-112288,CUST-5267,Richard Robinson,Electronics,Headphones,126.68,4,15,Credit Card,2023-03-05,  Processing  ,North,Connecticut
ORD-106688,CUST-4308,Margaret Allen,Sports,Fitness Equipment,817.51,5,0,,01/29/2023,,South,Virginia
ORD-110577,CUST-1422,Margaret Brown,Clothing,Footwear,1353.25,7,0,PayPal,15-Dec-2022,Processing,Central,Kansas
ORD-108675,CUST-2486,John Wright,Home & Garden,Furniture,491.63,6,0,CREDIT CARD,01-Nov-2023,DELIVERED,Central,Colorado
ORD-102894,CUST-4318,David Williams,Books,Fiction,231.63,7,10,PayPal,14-Nov-2023,Returned,West,Nevada
ORD-114478,CUST-4573,Anthony Lewis,Books,Fiction,396.94,2,20,Debit Card,2024-02-17,returned,West,Washington
ORD-111215,CUST-2019,James Young,beauty,Skincare,376.87,5,0,BANK TRANSFER,06/24/2023,Shipped,East,Michigan
ORD-104110,CUST-4115,Anthony Young,Food & Beverage,Organic,848.06,5,0,Bank Transfer,2024-03-02,shipped,South,Virginia
ORD-104816,CUST-2169,Thomas Garcia,Clothing,Accessories,1364.26,4,0,Debit Card,11/19/2023,Returned,West,Arizona
ORD-113215,CUST-1964,Charles Williams,clothing,Kids' Wear,696.49,5,15,Bank Transfer,2023-02-19,Processing,East,Michigan
ORD-100376,CUST-5469,Betty Harris,Clothing,Footwear,1268.09,7,20,Gift Card,08/22/2022,  Delivered  ,Central,Colorado
ORD-112594,CUST-1686,Sarah Robinson,Beauty,Haircare,117.61,6,,  PayPal  ,2023-02-22,Returned,East,Illinois
ORD-113666,CUST-4100,Charles Robinson,Toys,Dolls,668.47,9,,Gift Card,01/17/2023,  Processing  ,North,New Jersey
ORD-100704,CUST-5668,Richard Thomas,Home & Garden,Furniture,99.75,8,0,PayPal,10-Sep-2022,Delivered,West,Oregon
ORD-108412,CUST-3771,Margaret Taylor,Home & Garden,Kitchenware,528.66,5,0,GIFT CARD,2022-07-18,Returned,South,Texas
ORD-104012,CUST-3444,James Wilson,Beauty,Fragrances,1047.26,8,10,Bank Transfer,09/10/2023,shipped,East,Wisconsin
ORD-112279,CUST-1855,William Johnson,Electronics,Cameras,586.8,,0,bank transfer,2022-09-14,Delivered,Central,Kansas
ORD-108351,CUST-1853,Susan Allen,Sports,Fitness Equipment,78.66,4,0,BANK TRANSFER,13-Oct-2023,Returned,West,Oregon
ORD-102813,CUST-4678,Robert Young,Home & Garden,Kitchenware,248.24,1,5,credit card,29-Jun-2023,Shipped,West,Nevada
ORD-110397,CUST-4513,Thomas Thomas,  Clothing  ,Accessories,973.33,4,15,Gift Card,13-Jul-2023,Processing,West,Oregon
ORD-103405,CUST-1865,Nancy Wright,Home & Garden,Garden Tools,1210.96,7,10,PayPal,2023-07-21,Returned,West,Nevada
ORD-106329,CUST-1541,Jennifer Walker,Clothing,Women's Wear,83.8,7,20,Gift Card,15-Aug-2022,Processing,North,Connecticut
ORD-101450,CUST-4516,Richard Jackson,Clothing,Men's Wear,748.28,9,0,BANK TRANSFER,04/03/2024,Cancelled,Central,Colorado
ORD-108297,CUST-3778,Nancy Brown,Home & Garden,Garden Tools,968.41,2,,Bank Transfer,25-Jun-2023,Cancelled,West,Washington
ORD-110885,CUST-4318,Emily Jackson,  Electronics  ,Laptops,1043.34,6,15,credit card,09/09/2023,Delivered,East,Wisconsin
ORD-104852,CUST-1009,Margaret Brown,Clothing,Women's Wear,1163.98,5,25,Bank Transfer,01/28/2024,Shipped,Central,Iowa
ORD-109799,CUST-1820,Robert Johnson,Sports,Cycling,1395.88,1,0,Debit Card,11/04/2022,Shipped,North,Pennsylvania
ORD-112522,CUST-5957,Jessica Walker,Books,Children's,974.01,8,0,PayPal,2022-04-07,SHIPPED,East,Ohio
ORD-106377,CUST-3593,Susan Anderson,Sports,Cycling,1242.28,7,0,Bank Transfer,03-Dec-2023,  Processing  ,West,California
ORD-110319,CUST-1830,Lisa Jones,Clothing,Women's Wear,290.26,4,,Credit Card,16-Aug-2023,Shipped,North,New Jersey
ORD-103997,CUST-5796,Sarah Taylor,beauty,Makeup,594.89,4,15,Credit Card,01/10/2022,CANCELLED,South,Florida
ORD-105344,CUST-3205,Donald Smith,Clothing,Accessories,1441.32,1,0,,01/23/2024,  Returned  ,North,New York
ORD-112726,CUST-4557,Mark Garcia,Food & Beverage,Organic,1218.12,7,5,Gift Card,2023-09-08,Returned,South,Georgia
ORD-109202,CUST-2129,Daniel Smith,Toys,Board Games,900.94,9,,PayPal,01/10/2023,processing,West,Washington
ORD-104192,CUST-4739,John Johnson,Clothing,Women's Wear,752.44,1,15,Bank Transfer,03/19/2022,,Central,Kansas
ORD-110107,CUST-5182,Michael Jones,Home & Garden,Garden Tools,770.29,9,0,Credit Card,2024-06-20,Processing,West,Nevada
ORD-105950,CUST-4387,Joseph Robinson,Clothing,Men's Wear,224.18,9,0,GIFT CARD,05/03/2022,Returned,East,Ohio
ORD-101634,CUST-5672,Linda Jones,Clothing,Kids' Wear,1391.13,2,10,Debit Card,04-Oct-2022,Delivered,South,Georgia
ORD-110767,CUST-5929,James Taylor,Sports,Outdoor Gear,533.56,4,0,Gift Card,2022-06-13,Shipped,South,Georgia
ORD-106088,CUST-2473,Matthew Martin,Home & Garden,Lighting,1065.4,8,0,GIFT CARD,10/30/2023,delivered,West,Arizona
ORD-101430,CUST-1063,Lisa Garcia,ELECTRONICS,Tablets,684.84,9,20,Gift Card,09-Mar-2022,  Shipped  ,North,New York
ORD-105098,CUST-4768,James Garcia,Beauty,Skincare,635.46,3,,,03/21/2022,Cancelled,South,Florida
ORD-114080,CUST-2761,Charles Davis,Food & Beverage,Organic,284.83,9,0,Bank Transfer,05/03/2023,Delivered,Central,Kansas
ORD-103519,CUST-5891,Susan Jackson,Home & Garden,Kitchenware,320.14,5,10,Debit Card,2024-05-14,Processing,North,New York
ORD-113541,CUST-3829,Michael Robinson,Food & Beverage,Organic,1311.36,5,0,Gift Card,09-Apr-2024,Delivered,North,New Jersey
ORD-109053,CUST-2631,William Young,Electronics,Tablets,475.94,3,5,CREDIT CARD,24-Feb-2024,  Shipped  ,East,Ohio
ORD-112429,CUST-1366,Patricia Taylor,Home & Garden,Bedding,970.65,5,0,  Credit Card  ,2022-11-23,Delivered,North,Connecticut
ORD-107695,CUST-5228,Anthony White,Food & Beverage,Organic,1018.79,9,0,Credit Card,2024-03-05,Shipped,South,Georgia
ORD-103710,CUST-2399,Michael Jackson,Clothing,Accessories,20.38,7,0,Debit Card,23-Aug-2023,Processing,North,New Jersey
ORD-114395,CUST-2168,Anthony Wright,  Clothing  ,Men's Wear,792.4,9,0,Debit Card,11/27/2022,Shipped,North,New Jersey
ORD-100033,CUST-2763,Sarah Lewis,  Electronics  ,Tablets,1423.58,8,0,bank transfer,2024-06-08,Processing,West,Washington
ORD-108641,CUST-1693,Daniel King,Home & Garden,Bedding,640.38,5,0,Credit Card,04/21/2023,Delivered,Central,Missouri
ORD-111156,CUST-2565,Patricia Johnson,Food & Beverage,Supplements,1414.86,9,15,Bank Transfer,28-Dec-2023,Processing,West,California
ORD-106286,CUST-2898,David Jones,Food & Beverage,Organic,1302.25,9,5,Gift Card,04/28/2022,Delivered,South,North Carolina
ORD-111481,CUST-1174,Robert Walker,Clothing,Accessories,,1,0,PayPal,2022-09-23,Cancelled,North,Pennsylvania
ORD-103946,CUST-3663,Sarah Robinson,Clothing,Footwear,994.27,9,0,Debit Card,10/22/2022,Returned,South,Texas
ORD-102481,CUST-5387,Betty Wilson,Toys,STEM Toys,1316.25,,10,debit card,2022-12-26,Cancelled,West,California
ORD-110539,CUST-4586,Linda Jackson,Books,Non-Fiction,721.17,6,20,Credit Card,2023-09-30,Shipped,West,Washington
ORD-111208,CUST-2825,Jessica Thompson,  Toys  ,STEM Toys,42.09,,0,  Gift Card  ,2022-11-02,Processing,West,California
